index,attr_1,attr_2,utility
95,2,1,8.203893921241871
95,2,2,18.18789985782494
95,2,3,24.719711208074735
95,3,1,12.927743746584163
95,3,2,27.259744131524613
95,3,3,36.48122336979297
96,1,1,2.38343024631355
96,1,2,7.0606429728504745
96,1,3,10.955717323499229
96,2,1,8.715610951873083
96,2,2,19.322368221020835
96,2,3,26.26160062533115
96,3,1,13.734110419077883
96,3,2,28.960067838372197
96,3,3,38.75673588565429
97,1,1,0.9096283040504294
97,1,2,2.6946711374638843
97,1,3,4.18121343557016
97,2,1,3.32628421627939
97,2,2,7.374318196351728
97,2,3,10.022653390178998
97,3,1,5.24157801029418
97,3,2,11.052514515055949
97,3,3,14.791380611505543
98,1,1,9.641006963868008
98,1,2,28.560394488541718
98,1,3,44.316021907246586
98,2,1,35.25476191776016
98,2,2,78.15923577600553
98,2,3,106.22852290422357
98,3,1,55.5546588357941
98,3,2,117.14385857764509
98,3,3,156.77151078715923
99,1,1,2.726542600848391
99,1,2,8.07707457964561
99,1,3,12.53287359744434
99,2,1,9.970287399624016
99,2,2,22.10396557036968
99,2,3,30.04215163509862
99,3,1,15.711236861364112
99,3,2,33.129083096478226
99,3,3,44.336053729916635
100,1,1,2.3090439398283027
100,1,2,6.840281939430801
100,1,3,10.613791920877505
100,2,1,8.443598750771345
100,2,2,18.71932157984778
100,2,3,25.44198214648935
100,3,1,13.305472010835851
100,3,2,28.05623082221003
100,3,3,37.54714712658859
