kind,label,seed_a,step_a,seed_b,step_b,layer,family,module,cosine,diff_fro,fro_a,fro_b,rel_norm_change,rel_diff_fro,d_eff_rank,d_energy_share,d_rank90
within_seed,seed1 selected(4000)->30k,1,4000,1,30000,26,attention,o_proj,0.585839355,0.04379084944,0.03746511784,0.05350391828,0.4280995596,1.168843233,1.576262727,-0.001653210091,2
within_seed,seed1 selected(4000)->30k,1,4000,1,30000,26,mlp,gate_proj,0.6102902077,0.1320638103,0.0829178883,0.1651737623,0.9920160255,1.592705904,0.5467623879,-0.001156836192,1
within_seed,seed1 selected(4000)->30k,1,4000,1,30000,26,mlp,up_proj,0.7030272346,0.09991620098,0.08873844614,0.1398496751,0.5759761545,1.125962932,1.374064692,-0.007443576572,3
within_seed,seed1 selected(4000)->30k,1,4000,1,30000,26,mlp,down_proj,0.78184304,0.03562642496,0.04439625497,0.05713993512,0.2870440348,0.8024646446,0.6249665106,-0.002716624875,0
within_seed,seed1 selected(4000)->30k,1,4000,1,30000,27,attention,q_proj,0.6762205113,0.1053714886,0.03715957756,0.1268813793,2.414500045,2.835648185,0.4691768798,0.005326424621,1
within_seed,seed1 selected(4000)->30k,1,4000,1,30000,27,attention,k_proj,0.4847222131,0.0177202009,0.01182191547,0.02012078244,0.7019900443,1.498928067,2.868781249,-0.0001018910918,3
within_seed,seed1 selected(4000)->30k,1,4000,1,30000,27,attention,v_proj,0.5337264809,0.02426523097,0.01364856789,0.02862900317,1.09758294,1.777859125,-0.4980414045,1.075365366e-05,-1
within_seed,seed1 selected(4000)->30k,1,4000,1,30000,27,attention,o_proj,0.6421288211,0.04230417847,0.03712858751,0.05513863335,0.4850722059,1.139396387,1.386381972,-0.001503881057,2
within_seed,seed1 selected(4000)->30k,1,4000,1,30000,27,mlp,gate_proj,0.4968805845,0.1597333958,0.06545806723,0.18181605,1.77759576,2.440240028,1.331386071,0.00768276874,2
within_seed,seed1 selected(4000)->30k,1,4000,1,30000,27,mlp,up_proj,0.4425872561,0.1227458038,0.05567196054,0.1367747973,1.456798647,2.204804764,1.794190084,0.002833091947,2
within_seed,seed1 selected(4000)->30k,1,4000,1,30000,27,mlp,down_proj,0.4792860904,0.03659121493,0.03057533544,0.03953033242,0.2928830329,1.19675596,2.154366685,-0.00128111371,2
within_seed,seed1 2k->30k,1,2000,1,30000,0,attention,q_proj,0.8138907721,0.07091072128,0.02873265198,0.09230283289,2.212471754,2.467949054,0.01047215976,0.002017696115,1
within_seed,seed1 2k->30k,1,2000,1,30000,0,attention,k_proj,0.8032975539,0.02565187582,0.0105560584,0.03334917395,2.159244927,2.430061947,0.4725112472,0.0002525561514,0
within_seed,seed1 2k->30k,1,2000,1,30000,0,attention,v_proj,0.541106339,0.02143349037,0.007611008891,0.02457387749,2.228727996,2.816116848,-0.4672671625,0.0001447507184,1
within_seed,seed1 2k->30k,1,2000,1,30000,0,attention,o_proj,0.4802410746,0.05988243312,0.01921926394,0.06669044361,2.469979071,3.115750599,-1.589705283,0.001235484976,-1
within_seed,seed1 2k->30k,1,2000,1,30000,0,mlp,gate_proj,0.4809691593,0.1269011702,0.04063400776,0.1413416553,2.478407941,3.123028645,-0.4154996706,0.005573214055,0
within_seed,seed1 2k->30k,1,2000,1,30000,0,mlp,up_proj,0.4877663975,0.1332326451,0.04294251245,0.1487958645,2.46500137,3.10258151,-0.4042905082,0.006134600732,0
within_seed,seed1 2k->30k,1,2000,1,30000,0,mlp,down_proj,0.5072156202,0.05954620912,0.02151441609,0.06749833342,2.137353723,2.767735312,-1.616730583,0.001015694927,0
within_seed,seed1 2k->30k,1,2000,1,30000,1,attention,q_proj,0.5027437766,0.05082701183,0.01878084096,0.0576064148,2.067296876,2.706322467,0.9617982705,0.0006937334689,1
within_seed,seed1 2k->30k,1,2000,1,30000,1,attention,k_proj,0.5623674643,0.02046313987,0.007112820631,0.02359971347,2.317912077,2.876937425,-0.07117013988,0.0001418830583,0
within_seed,seed1 2k->30k,1,2000,1,30000,1,attention,v_proj,0.5120051764,0.02023253037,0.007679519868,0.0230589119,2.002650204,2.634608767,-0.3188783045,0.0001038791836,0
within_seed,seed1 2k->30k,1,2000,1,30000,1,attention,o_proj,0.4867137471,0.05762633944,0.02051897655,0.06475459687,2.155839509,2.808441215,-3.726913937,0.0009495184185,-1
within_seed,seed1 2k->30k,1,2000,1,30000,1,mlp,gate_proj,0.4810570467,0.1198287515,0.03464562155,0.1325819356,2.826802052,3.458698275,-0.831327554,0.00565065374,-2
within_seed,seed1 2k->30k,1,2000,1,30000,1,mlp,up_proj,0.5251661963,0.1167826482,0.03875972235,0.1323830109,2.415478822,3.012989801,-0.4163280035,0.004729778636,-1
within_seed,seed1 2k->30k,1,2000,1,30000,1,mlp,down_proj,0.490879932,0.06804217029,0.02009058783,0.07561437108,2.763671413,3.386768515,-1.04646287,0.001798904094,0
within_seed,seed1 2k->30k,1,2000,1,30000,2,attention,q_proj,0.5443825613,0.05299095418,0.01894632557,0.06086558319,2.212527039,2.796898744,0.4726284637,0.0008773792578,1
within_seed,seed1 2k->30k,1,2000,1,30000,2,attention,k_proj,0.5653909018,0.01962448611,0.007254455782,0.02279161335,2.141739923,2.705163102,-0.879778619,0.0001162405704,0
within_seed,seed1 2k->30k,1,2000,1,30000,2,attention,v_proj,0.5176937853,0.02056008127,0.007306588204,0.02336926943,2.198383264,2.813909954,-2.531513504,0.0001279529371,-1
within_seed,seed1 2k->30k,1,2000,1,30000,2,attention,o_proj,0.4970883074,0.0571918527,0.02108353922,0.064667379,2.067197511,2.712630556,-3.529818236,0.0008741362888,-1
within_seed,seed1 2k->30k,1,2000,1,30000,2,mlp,gate_proj,0.4458598516,0.1508907964,0.0371887498,0.1637541946,3.403326153,4.057431271,-1.537022563,0.009945598904,-3
within_seed,seed1 2k->30k,1,2000,1,30000,2,mlp,up_proj,0.4778229352,0.1401333201,0.04240811964,0.1553543238,2.663315542,3.30439834,-1.662688912,0.007313660676,-2
within_seed,seed1 2k->30k,1,2000,1,30000,2,mlp,down_proj,0.4747288313,0.06820204704,0.02010510571,0.07541101201,2.75083887,3.392274978,-1.085895947,0.001781101714,-1
within_seed,seed1 2k->30k,1,2000,1,30000,3,attention,q_proj,0.5024116919,0.05242545936,0.0181072426,0.05913045186,2.265569097,2.895275693,1.358152865,0.0008603582224,1
within_seed,seed1 2k->30k,1,2000,1,30000,3,attention,k_proj,0.516745866,0.02072708549,0.006868397903,0.02342468147,2.410501518,3.017746756,-0.3127206538,0.0001476829042,0
within_seed,seed1 2k->30k,1,2000,1,30000,3,attention,v_proj,0.5210479133,0.02156383354,0.007614296328,0.02452858477,2.22138563,2.832019218,-1.621399765,0.0001434385329,-1
within_seed,seed1 2k->30k,1,2000,1,30000,3,attention,o_proj,0.5105607135,0.0593754183,0.02193077285,0.06749844846,2.07779616,2.707402001,-1.688134501,0.0009621979926,-1
within_seed,seed1 2k->30k,1,2000,1,30000,3,mlp,gate_proj,0.4604275594,0.1600575649,0.04375540302,0.1754193652,3.009090378,3.65800687,-1.825569222,0.01044438675,-2
within_seed,seed1 2k->30k,1,2000,1,30000,3,mlp,up_proj,0.4896642173,0.1490354706,0.04675239275,0.1662452446,2.555866016,3.18776135,-1.680029684,0.008001320268,-2
within_seed,seed1 2k->30k,1,2000,1,30000,3,mlp,down_proj,0.462263413,0.07391305394,0.02452182098,0.08197769748,2.343050972,3.014174763,-0.358646598,0.001739073669,0
within_seed,seed1 2k->30k,1,2000,1,30000,4,attention,q_proj,0.462549857,0.05129049208,0.01729264637,0.056944174,2.29297048,2.966029085,0.4193685773,0.0008128193356,1
within_seed,seed1 2k->30k,1,2000,1,30000,4,attention,k_proj,0.4633432415,0.01929584959,0.006032875576,0.02133573122,2.536577367,3.198449785,0.002938594955,0.0001306239464,0
within_seed,seed1 2k->30k,1,2000,1,30000,4,attention,v_proj,0.5214721048,0.01957563384,0.007112520313,0.02232010757,2.138143245,2.752278093,-1.410881709,0.0001111384112,0
within_seed,seed1 2k->30k,1,2000,1,30000,4,attention,o_proj,0.4842272078,0.05569090775,0.01965071165,0.06248587035,2.179827351,2.83404025,-3.292169644,0.0009015797753,-2
within_seed,seed1 2k->30k,1,2000,1,30000,4,mlp,gate_proj,0.4571302038,0.1588225192,0.04469269658,0.1741982453,2.897689302,3.553657114,-2.667555816,0.009975697077,-2
within_seed,seed1 2k->30k,1,2000,1,30000,4,mlp,up_proj,0.488799131,0.1467628206,0.04884389186,0.1643156162,2.364097535,3.004732321,-1.11696421,0.007076028715,-2
within_seed,seed1 2k->30k,1,2000,1,30000,4,mlp,down_proj,0.4645101111,0.06985668551,0.02363157046,0.07762545065,2.284819803,2.956074613,-3.83959684,0.001502273616,-2
within_seed,seed1 2k->30k,1,2000,1,30000,5,attention,q_proj,0.5230208842,0.04957794453,0.01892828793,0.05677952641,1.99971802,2.619251393,0.5149216173,0.0006277773111,1
within_seed,seed1 2k->30k,1,2000,1,30000,5,attention,k_proj,0.489584551,0.01762518323,0.006559974944,0.01988285274,2.030934251,2.686775998,-0.006847029859,7.964330669e-05,1
within_seed,seed1 2k->30k,1,2000,1,30000,5,attention,v_proj,0.5213978793,0.01904393833,0.007648629328,0.02187859212,1.860459199,2.489849817,-0.3931768774,7.751586501e-05,0
within_seed,seed1 2k->30k,1,2000,1,30000,5,attention,o_proj,0.4889328823,0.05569403068,0.02197530913,0.0630355028,1.868469446,2.534391228,-1.43875411,0.000651472443,-1
within_seed,seed1 2k->30k,1,2000,1,30000,5,mlp,gate_proj,0.4422660477,0.1711185734,0.04744007833,0.1867255573,2.936029701,3.607046604,-1.78098652,0.01159368446,-3
within_seed,seed1 2k->30k,1,2000,1,30000,5,mlp,up_proj,0.4559175047,0.1466584715,0.04912852332,0.1623870914,2.305352582,2.985200075,-2.608742111,0.006663744706,-1
within_seed,seed1 2k->30k,1,2000,1,30000,5,mlp,down_proj,0.454438538,0.07061066728,0.02486006655,0.07834566867,2.15146657,2.84032495,-4.274787312,0.001384864897,-3
within_seed,seed1 2k->30k,1,2000,1,30000,6,attention,q_proj,0.4843504782,0.05245433411,0.02059244942,0.05923741902,1.876657254,2.547260553,0.8834348163,0.0005825019626,1
within_seed,seed1 2k->30k,1,2000,1,30000,6,attention,k_proj,0.5071957449,0.01927189796,0.007429568745,0.02194535309,1.953785589,2.593945709,0.8580292734,8.881747556e-05,1
within_seed,seed1 2k->30k,1,2000,1,30000,6,attention,v_proj,0.533022857,0.02203553954,0.008133492697,0.02526871877,2.106748811,2.709234564,-1.405153677,0.0001385464044,-1
within_seed,seed1 2k->30k,1,2000,1,30000,6,attention,o_proj,0.4802372785,0.06136091281,0.02332337808,0.06905089461,1.9605872,2.630875879,-3.147835064,0.0008867488074,-3
within_seed,seed1 2k->30k,1,2000,1,30000,6,mlp,gate_proj,0.4527519821,0.1604797483,0.04875883291,0.1765543315,2.620971237,3.291295929,-2.681526232,0.00928430114,-1
within_seed,seed1 2k->30k,1,2000,1,30000,6,mlp,up_proj,0.470712299,0.1437891519,0.05174466242,0.1607059092,2.105748529,2.778820949,0.066268975,0.005598828377,-1
within_seed,seed1 2k->30k,1,2000,1,30000,6,mlp,down_proj,0.4853797839,0.07084698188,0.02688845124,0.07988401811,1.970941592,2.634847997,-4.248327915,0.001201796567,-3
within_seed,seed1 2k->30k,1,2000,1,30000,7,attention,q_proj,0.4911909534,0.05760965779,0.01940890841,0.06460665147,2.328711234,2.968207,0.9524254027,0.001070603774,0
within_seed,seed1 2k->30k,1,2000,1,30000,7,attention,k_proj,0.5187616132,0.02180833338,0.007148216915,0.02464281629,2.447407456,3.050877392,0.918763062,0.0001667307199,1
within_seed,seed1 2k->30k,1,2000,1,30000,7,attention,v_proj,0.5000380544,0.02145903025,0.008390225089,0.024386909,1.906585788,2.557622712,-1.255362486,0.0001030783437,-1
within_seed,seed1 2k->30k,1,2000,1,30000,7,attention,o_proj,0.4905453391,0.06101575518,0.0234963905,0.06900379465,1.936782764,2.596813973,-2.896466154,0.0008593847669,-1
within_seed,seed1 2k->30k,1,2000,1,30000,7,mlp,gate_proj,0.4651977338,0.1586826488,0.0502711146,0.1757011538,2.495071776,3.156537308,-4.166977102,0.008684003853,-2
within_seed,seed1 2k->30k,1,2000,1,30000,7,mlp,up_proj,0.4854440521,0.142473626,0.05243272203,0.1603509172,2.058222251,2.717265488,-1.06739681,0.005327144909,-1
within_seed,seed1 2k->30k,1,2000,1,30000,7,mlp,down_proj,0.5073817465,0.06924367734,0.02987546605,0.07943825068,1.658979463,2.317743838,-2.315941079,0.0006630906499,-3
within_seed,seed1 2k->30k,1,2000,1,30000,8,attention,q_proj,0.5660096024,0.05464076526,0.02226512932,0.06406774726,1.877492708,2.454096021,1.8463628,0.0006822234804,1
within_seed,seed1 2k->30k,1,2000,1,30000,8,attention,k_proj,0.5570862372,0.02075677392,0.008361035148,0.02421879968,1.896626943,2.482560299,-0.5036415839,0.0001002475645,0
within_seed,seed1 2k->30k,1,2000,1,30000,8,attention,v_proj,0.5131879092,0.02151339204,0.009061652175,0.0247086969,1.726731993,2.374113641,-0.702590791,7.668793013e-05,0
within_seed,seed1 2k->30k,1,2000,1,30000,8,attention,o_proj,0.502682524,0.06236680102,0.02576323635,0.07120529841,1.763833605,2.420767335,-2.11851715,0.0006906631681,-3
within_seed,seed1 2k->30k,1,2000,1,30000,8,mlp,gate_proj,0.4729730511,0.1502561527,0.05276200465,0.1678389965,2.18105799,2.847809778,-2.802946055,0.006511059758,-1
within_seed,seed1 2k->30k,1,2000,1,30000,8,mlp,up_proj,0.4942752005,0.1455723611,0.05611668481,0.1648923842,1.938384274,2.59410123,-2.288867535,0.004917465239,-2
within_seed,seed1 2k->30k,1,2000,1,30000,8,mlp,down_proj,0.518674092,0.06759502002,0.03030952836,0.07815122234,1.578437427,2.230157435,-2.576152865,0.0004796512851,-3
within_seed,seed1 2k->30k,1,2000,1,30000,9,attention,q_proj,0.4722714076,0.05703167638,0.02014132363,0.0637101472,2.163155927,2.831575394,-0.1140572728,0.0009247055302,0
within_seed,seed1 2k->30k,1,2000,1,30000,9,attention,k_proj,0.5023957664,0.02151563798,0.007306602134,0.02423803864,2.317279112,2.94468449,-0.1189409692,0.0001496019214,0
within_seed,seed1 2k->30k,1,2000,1,30000,9,attention,v_proj,0.5144444973,0.02203441941,0.008963896032,0.02526159564,1.818149112,2.458129738,-2.386651862,9.636214182e-05,-1
within_seed,seed1 2k->30k,1,2000,1,30000,9,attention,o_proj,0.5091860632,0.05915278603,0.02489320246,0.06781185744,1.724111434,2.376262601,-1.207627763,0.000574093746,0
within_seed,seed1 2k->30k,1,2000,1,30000,9,mlp,gate_proj,0.4488210867,0.1629436781,0.04945201975,0.1790318487,2.620314189,3.2949853,-4.310414653,0.009544070276,-3
within_seed,seed1 2k->30k,1,2000,1,30000,9,mlp,up_proj,0.4864599303,0.1452611315,0.05923620316,0.1645445649,1.777770284,2.452235689,-0.9279016194,0.003793089599,-1
within_seed,seed1 2k->30k,1,2000,1,30000,9,mlp,down_proj,0.4997802293,0.07294694534,0.03260385396,0.08355370002,1.562693973,2.237371859,-1.784237118,0.00050997866,-2
within_seed,seed1 2k->30k,1,2000,1,30000,10,attention,q_proj,0.5252327075,0.05646586972,0.02339981926,0.06512874192,1.783301067,2.413089994,0.1763254654,0.0006007090404,1
within_seed,seed1 2k->30k,1,2000,1,30000,10,attention,k_proj,0.4960564165,0.02145161371,0.00851116613,0.02436046992,1.862177703,2.520408295,2.166657692,9.635749123e-05,1
within_seed,seed1 2k->30k,1,2000,1,30000,10,attention,v_proj,0.501355267,0.02238395492,0.009457278112,0.02557610847,1.704383668,2.3668496,-1.221660837,7.784791994e-05,0
within_seed,seed1 2k->30k,1,2000,1,30000,10,attention,o_proj,0.4878722182,0.06082696341,0.02732352819,0.06928611915,1.535767661,2.226175295,-1.39246489,0.0003045198009,-1
within_seed,seed1 2k->30k,1,2000,1,30000,10,mlp,gate_proj,0.4549150845,0.1633996009,0.05241101959,0.1804343334,2.442679322,3.117657358,-4.053825149,0.008916406109,-3
within_seed,seed1 2k->30k,1,2000,1,30000,10,mlp,up_proj,0.5097108001,0.1418382805,0.05907026149,0.1625298168,1.751466011,2.401179153,-1.106528383,0.003506223295,-1
within_seed,seed1 2k->30k,1,2000,1,30000,10,mlp,down_proj,0.5560525328,0.06466671495,0.03388333597,0.07705331584,1.274077024,1.908510868,-0.8988534116,-0.000288130825,-1
within_seed,seed1 2k->30k,1,2000,1,30000,11,attention,q_proj,0.5612690294,0.0587252053,0.0241563566,0.06877547084,1.84709619,2.431045636,-2.007079054,0.0007498936077,-1
within_seed,seed1 2k->30k,1,2000,1,30000,11,attention,k_proj,0.5449196056,0.02219133731,0.008686448949,0.02569543643,1.958105963,2.554707619,0.0009362576038,0.0001224191603,0
within_seed,seed1 2k->30k,1,2000,1,30000,11,attention,v_proj,0.5377620716,0.02163311492,0.009846303246,0.02527192176,1.566640609,2.197079897,-0.4737534221,4.753884166e-05,0
within_seed,seed1 2k->30k,1,2000,1,30000,11,attention,o_proj,0.5329199398,0.05749195008,0.02788468576,0.06728737145,1.413058266,2.061775076,-1.273397679,6.999363424e-05,0
within_seed,seed1 2k->30k,1,2000,1,30000,11,mlp,gate_proj,0.4859339926,0.1520520062,0.05576343665,0.171126923,2.068801589,2.726733059,-2.637121909,0.006130946332,-2
within_seed,seed1 2k->30k,1,2000,1,30000,11,mlp,up_proj,0.5072830478,0.1366497202,0.06076139217,0.1570423606,1.584574761,2.248956374,-1.370384882,0.001988862039,0
within_seed,seed1 2k->30k,1,2000,1,30000,11,mlp,down_proj,0.5913892418,0.06058899162,0.03567815523,0.07442220076,1.085931861,1.698209765,-0.7992286731,-0.0008660480091,-1
within_seed,seed1 2k->30k,1,2000,1,30000,12,attention,q_proj,0.5594226925,0.06723046761,0.02649703712,0.07836488383,1.957496096,2.537282463,-1.678266645,0.001137767914,-2
within_seed,seed1 2k->30k,1,2000,1,30000,12,attention,k_proj,0.5591513476,0.02211744639,0.008623059329,0.02575176637,1.986383995,2.56491873,1.21540675,0.0001271816809,1
within_seed,seed1 2k->30k,1,2000,1,30000,12,attention,v_proj,0.5518405805,0.0214114253,0.0102678004,0.02529084448,1.463121943,2.085298161,-0.9109509107,2.296224335e-05,0
within_seed,seed1 2k->30k,1,2000,1,30000,12,attention,o_proj,0.5483407189,0.0566703471,0.02916702668,0.06714621832,1.30212764,1.942959346,-1.08062152,-0.0001563403731,0
within_seed,seed1 2k->30k,1,2000,1,30000,12,mlp,gate_proj,0.506389587,0.1402570411,0.05669808318,0.1601712169,1.824984689,2.473752784,-2.562676345,0.003920132484,-1
within_seed,seed1 2k->30k,1,2000,1,30000,12,mlp,up_proj,0.5417701335,0.1287282767,0.06230224051,0.1513489793,1.429270248,2.066190167,-1.396779645,0.0005089123763,0
within_seed,seed1 2k->30k,1,2000,1,30000,12,mlp,down_proj,0.6227469577,0.06061409607,0.03551791943,0.07598686616,1.139395195,1.706577892,-1.549121411,-0.0007091158769,-2
within_seed,seed1 2k->30k,1,2000,1,30000,13,attention,q_proj,0.5413533219,0.054723948,0.02307945316,0.06366202726,1.758385427,2.371111119,-0.5804542351,0.0005458752065,1
within_seed,seed1 2k->30k,1,2000,1,30000,13,attention,k_proj,0.5663875068,0.02086337132,0.008477870792,0.024460419,1.885207808,2.460921125,-1.455612409,0.0001005848668,0
within_seed,seed1 2k->30k,1,2000,1,30000,13,attention,v_proj,0.5464250477,0.01974470971,0.01061281313,0.02343008534,1.207716752,1.860459566,-0.1280712482,-4.580138542e-05,1
within_seed,seed1 2k->30k,1,2000,1,30000,13,attention,o_proj,0.6075260981,0.05529235812,0.03059703287,0.06825335912,1.230718233,1.807115035,-0.1659591519,-0.000330665841,0
within_seed,seed1 2k->30k,1,2000,1,30000,13,mlp,gate_proj,0.5086922263,0.1377214013,0.05804832557,0.1578623686,1.719499091,2.372530128,-2.440078546,0.003077483004,-1
within_seed,seed1 2k->30k,1,2000,1,30000,13,mlp,up_proj,0.5685524327,0.1274720553,0.06497858203,0.1526664512,1.349488808,1.961754955,-0.533301628,-0.0002890401093,1
within_seed,seed1 2k->30k,1,2000,1,30000,13,mlp,down_proj,0.6647116261,0.05408680117,0.03724606717,0.07113747828,0.9099326098,1.452147979,-1.167329642,-0.001454525269,-2
within_seed,seed1 2k->30k,1,2000,1,30000,14,attention,q_proj,0.5267359432,0.05130141036,0.02392826605,0.05970091086,1.49499528,2.143966899,0.2395909153,0.0001720673519,1
within_seed,seed1 2k->30k,1,2000,1,30000,14,attention,k_proj,0.5484654298,0.01990071696,0.009310776852,0.02342127092,1.515501262,2.137385234,1.068260009,3.071475562e-05,0
within_seed,seed1 2k->30k,1,2000,1,30000,14,attention,v_proj,0.5509962954,0.01980490699,0.01078729794,0.02358453334,1.186324459,1.835946973,0.9116659713,-5.304536827e-05,1
within_seed,seed1 2k->30k,1,2000,1,30000,14,attention,o_proj,0.6200812303,0.04875435849,0.02990931176,0.0612823957,1.04894035,1.630072898,-0.07501774234,-0.0006802476834,0
within_seed,seed1 2k->30k,1,2000,1,30000,14,mlp,gate_proj,0.5519284479,0.1292221403,0.06236028768,0.1527154306,1.448921201,2.072186404,-0.8635348942,0.0007049939068,1
within_seed,seed1 2k->30k,1,2000,1,30000,14,mlp,up_proj,0.5677082311,0.1222084038,0.06849627215,0.1473076097,1.150593092,1.784161385,-0.3738788608,-0.002519301629,1
within_seed,seed1 2k->30k,1,2000,1,30000,14,mlp,down_proj,0.6873963263,0.04895532881,0.03821975554,0.06659703457,0.7424767278,1.280890684,-0.5453464383,-0.001999224597,0
within_seed,seed1 2k->30k,1,2000,1,30000,15,attention,q_proj,0.5273015873,0.05404142324,0.02452037827,0.06279346818,1.560868657,2.203939215,-1.188542596,0.000285505305,0
within_seed,seed1 2k->30k,1,2000,1,30000,15,attention,k_proj,0.5064104886,0.01955674487,0.008659496401,0.02246037794,1.59372796,2.258415959,0.8960826299,4.225608706e-05,1
within_seed,seed1 2k->30k,1,2000,1,30000,15,attention,v_proj,0.5388991302,0.02030802923,0.01132781123,0.02403112693,1.121427206,1.792758444,1.60808734,-7.727199784e-05,1
within_seed,seed1 2k->30k,1,2000,1,30000,15,attention,o_proj,0.6530295547,0.0485470067,0.03358454504,0.06328251282,0.884274828,1.445516283,0.2584540813,-0.001240080607,1
within_seed,seed1 2k->30k,1,2000,1,30000,15,mlp,gate_proj,0.5894967366,0.1174274293,0.0655226139,0.1434485859,1.18929889,1.792166434,0.1900996256,-0.001927813738,1
within_seed,seed1 2k->30k,1,2000,1,30000,15,mlp,up_proj,0.6320480737,0.1104042112,0.06881278446,0.1401652721,1.036907432,1.604414239,1.068269519,-0.003722606573,1
within_seed,seed1 2k->30k,1,2000,1,30000,15,mlp,down_proj,0.6979861221,0.04822990477,0.04024212478,0.0667621544,0.6590116641,1.198492998,0.2271391111,-0.002457058911,1
within_seed,seed1 2k->30k,1,2000,1,30000,16,attention,q_proj,0.5935057777,0.05083147128,0.02850146602,0.06227709736,1.185048913,1.783468655,1.233678211,-0.0003726733315,1
within_seed,seed1 2k->30k,1,2000,1,30000,16,attention,k_proj,0.5951245555,0.01925693132,0.01029592111,0.02351608451,1.284019492,1.870345655,1.483059258,-2.408939104e-05,1
within_seed,seed1 2k->30k,1,2000,1,30000,16,attention,v_proj,0.6309603291,0.01839794265,0.01211675244,0.02346029478,0.9361866883,1.51838892,0.8059392794,-0.0001461733792,1
within_seed,seed1 2k->30k,1,2000,1,30000,16,attention,o_proj,0.6873703906,0.04494539016,0.03390560429,0.06090430075,0.7962900831,1.325603572,0.245365524,-0.001458769759,0
within_seed,seed1 2k->30k,1,2000,1,30000,16,mlp,gate_proj,0.5971213263,0.1160281194,0.06745799793,0.1429181777,1.118624657,1.72000538,-0.6916560619,-0.002768598161,1
within_seed,seed1 2k->30k,1,2000,1,30000,16,mlp,up_proj,0.6290881113,0.1059569326,0.07076236894,0.1350763085,0.9088720537,1.497362711,0.8509488476,-0.005260686143,2
within_seed,seed1 2k->30k,1,2000,1,30000,16,mlp,down_proj,0.701045986,0.04821765341,0.04125919137,0.06712476278,0.6269044679,1.168652409,0.2242023377,-0.002676835742,0
within_seed,seed1 2k->30k,1,2000,1,30000,17,attention,q_proj,0.5725155454,0.05135421993,0.02955371147,0.06219819975,1.104581681,1.737657214,0.8221936683,-0.0005585087593,2
within_seed,seed1 2k->30k,1,2000,1,30000,17,attention,k_proj,0.5417247076,0.01839513342,0.01066989915,0.02184079233,1.046953962,1.724021302,3.262762954,-8.705633127e-05,2
within_seed,seed1 2k->30k,1,2000,1,30000,17,attention,v_proj,0.6826543934,0.01704644717,0.01258215944,0.02294357318,0.8235004328,1.354810933,0.9645463079,-0.0001927260134,2
within_seed,seed1 2k->30k,1,2000,1,30000,17,attention,o_proj,0.6774956448,0.04728993581,0.03483840564,0.06334854589,0.8183537602,1.357408152,0.8472115651,-0.001489472675,1
within_seed,seed1 2k->30k,1,2000,1,30000,17,mlp,gate_proj,0.5760781325,0.1129272312,0.06944910252,0.1376299844,0.9817388481,1.62604306,1.609021641,-0.004351498702,1
within_seed,seed1 2k->30k,1,2000,1,30000,17,mlp,up_proj,0.6100187759,0.1060524363,0.07581275845,0.1336448547,0.7628280175,1.398873204,1.171038002,-0.007651675801,2
within_seed,seed1 2k->30k,1,2000,1,30000,17,mlp,down_proj,0.7111923425,0.04868747857,0.04369880267,0.06885050657,0.5755696348,1.114160471,-0.2403723183,-0.003167078175,0
within_seed,seed1 2k->30k,1,2000,1,30000,18,attention,q_proj,0.7446467631,0.04898316693,0.04040897105,0.07097926426,0.7565224359,1.212185454,-0.0703172901,-0.002192807564,0
within_seed,seed1 2k->30k,1,2000,1,30000,18,attention,k_proj,0.7654669284,0.01706284102,0.01275013394,0.02472070285,0.9388582871,1.338247982,1.149753776,-0.0001609737531,0
within_seed,seed1 2k->30k,1,2000,1,30000,18,attention,v_proj,0.6909478678,0.01501381297,0.01335351063,0.02072562778,0.5520733347,1.12433452,1.443742259,-0.0003025996658,2
within_seed,seed1 2k->30k,1,2000,1,30000,18,attention,o_proj,0.6708813517,0.04724040809,0.03887279018,0.06350466491,0.6336533757,1.215256427,0.7372352937,-0.002358732791,1
within_seed,seed1 2k->30k,1,2000,1,30000,18,mlp,gate_proj,0.5512138843,0.1208749519,0.07588594914,0.1447943075,0.9080516103,1.592850234,-0.1744035158,-0.006059509751,0
within_seed,seed1 2k->30k,1,2000,1,30000,18,mlp,up_proj,0.5865720003,0.119753349,0.08272301032,0.1477815017,0.7864618462,1.447642542,-0.3448516922,-0.008809661967,0
within_seed,seed1 2k->30k,1,2000,1,30000,18,mlp,down_proj,0.6548072674,0.05458583368,0.0466575137,0.07221814934,0.5478353562,1.169925899,-0.0944642117,-0.00370917267,0
within_seed,seed1 2k->30k,1,2000,1,30000,19,attention,q_proj,0.490889047,0.05732380452,0.03418830813,0.06576057969,0.9234815435,1.676707847,-0.435099903,-0.001193729227,-1
within_seed,seed1 2k->30k,1,2000,1,30000,19,attention,k_proj,0.4831387617,0.01828924073,0.01242473278,0.02070514161,0.6664456272,1.472002743,0.995715933,-0.0002322244623,1
within_seed,seed1 2k->30k,1,2000,1,30000,19,attention,v_proj,0.5729138155,0.01859292669,0.01398706412,0.02265145781,0.6194576372,1.329294449,0.8361642155,-0.0003101090329,1
within_seed,seed1 2k->30k,1,2000,1,30000,19,attention,o_proj,0.6020869377,0.05101668902,0.04048652638,0.06384478896,0.5769391612,1.260090543,0.1061719619,-0.002714866982,0
within_seed,seed1 2k->30k,1,2000,1,30000,19,mlp,gate_proj,0.4710128982,0.1430176192,0.07628047408,0.1621282471,1.125422647,1.874891588,-0.4559849222,-0.003452261058,0
