seed,step,role,layer,family,module,sub_block,a_rows,a_cols,b_rows,b_cols,n_trainable,base_rows,base_cols,base_numel,rank,alpha,scale,delta_fro,delta_spec,delta_rms,base_fro,base_spec,rel_fro,rel_spec,energy,energy_share,energy_rank,energy_cumshare,norm_energy_share,norm_energy_rank,stable_rank,eff_rank_entropy,energy_top1,energy_top2,energy_top4,energy_top8,energy_top16,rank90,rank95,rank99,sv01,sv02,sv03,sv04,sv05,sv06,sv07,sv08,sv09,sv10,sv11,sv12,sv13,sv14,sv15,sv16
1,2000,first_saved,0,attention,q_proj,self_attn,16,3584,3584,16,114688,3584,3584,12845056,16,32,2,0.02873265198,0.02303202387,8.016922985e-06,74.54172753,22.88633987,0.0003854572859,0.001006365544,0.0008255652897,0.002441962551,105,0.9286040429,0.005644424747,74,1.556278155,4.413507442,0.6425586564,0.7396390149,0.8294996125,0.9271278161,1,7,10,15,0.02303202387,0.008952439571,0.006183038597,0.005996317538,0.005557736558,0.004555312351,0.003849217949,0.003760674282,0.003389641109,0.003187081708,0.003051172807,0.002914409934,0.00263833004,0.002268358041,0.002133728561,0.002012738693
1,2000,first_saved,0,attention,k_proj,self_attn,16,3584,512,16,65536,512,3584,1835008,16,32,2,0.0105560584,0.007439575568,7.79260752e-06,37.19750106,4.175160803,0.0002837840742,0.001781865638,0.0001114303689,0.0003296029901,165,0.9936952065,0.005332978965,81,2.013294233,6.039617398,0.496698388,0.6658784216,0.7889293271,0.9158644685,1,8,10,15,0.007439575568,0.004341865218,0.002834247628,0.002382991434,0.002131940127,0.002023483363,0.001792672352,0.001513638614,0.001477115574,0.001308840272,0.001150338247,0.001105682276,0.0009611274279,0.0009092313197,0.0008502738571,0.0006790254084
1,2000,first_saved,0,attention,v_proj,self_attn,16,3584,512,16,65536,512,3584,1835008,16,32,2,0.007611008891,0.00441874378,5.61853704e-06,12.18984879,1.247592157,0.0006243727072,0.003541817538,5.792745634e-05,0.0001713452356,186,0.9985403241,0.002772367256,148,2.966790085,8.655196018,0.3370646293,0.5192602649,0.705797021,0.8736285141,1,9,12,15,0.00441874378,0.003248712011,0.00247277468,0.002165868228,0.00174898004,0.001636409875,0.001440595369,0.001382015923,0.001284208203,0.001152486003,0.001081234724,0.0009665282081,0.0008361617002,0.0008192144134,0.0007220024062,0.0005900445848
1,2000,first_saved,0,attention,o_proj,self_attn,16,3584,3584,16,114688,3584,3584,12845056,16,32,2,0.01921926394,0.01340052488,5.362517839e-06,44.5817881,5.992457152,0.0004311012356,0.002236232074,0.0003693801062,0.001092599698,135,0.9768602622,0.002525467384,157,2.056979118,6.848474689,0.4861498065,0.5916659133,0.7267637061,0.8875540393,1,9,11,14,0.01340052488,0.006243040186,0.005213514265,0.004766729073,0.004532288344,0.00380614963,0.003691252337,0.003277040418,0.003173057899,0.003001993097,0.002629984747,0.002249912024,0.002042004011,0.001678573769,0.001440542738,0.00118893413
1,2000,first_saved,0,mlp,gate_proj,mlp,16,3584,18944,16,360448,18944,3584,67895296,16,32,2,0.04063400776,0.03041672763,4.931395292e-06,126.559206,37.77510071,0.0003210671831,0.0008052057323,0.001651122587,0.00488390146,67,0.7902545288,0.002135717944,173,1.784655278,5.948237642,0.5603323019,0.6303030032,0.7474453904,0.8856008056,1,9,12,15,0.03041672763,0.01074849782,0.01030427934,0.009340142856,0.008750832364,0.007728704911,0.007026274897,0.006514064848,0.006220145161,0.005661470611,0.005326584473,0.004768015022,0.004587886613,0.004133693435,0.004013142694,0.003577251722
1,2000,first_saved,0,mlp,up_proj,mlp,16,3584,18944,16,360448,18944,3584,67895296,16,32,2,0.04294251245,0.03340704484,5.211558381e-06,108.7673587,7.836136441,0.000394810658,0.004263203568,0.001844059375,0.005454594557,62,0.7650522436,0.002385280614,168,1.652337581,5.143445742,0.6052032053,0.6825611875,0.7890053328,0.9058404738,1,8,11,15,0.03340704484,0.01194373109,0.01019772022,0.009607071684,0.008353575733,0.007312143918,0.006882323674,0.006695885434,0.005906300897,0.005466083779,0.004995524723,0.004804006547,0.004243501302,0.004029028716,0.00388089753,0.003396734812
1,2000,first_saved,0,mlp,down_proj,mlp,16,18944,3584,16,360448,3584,18944,67895296,16,32,2,0.02151441609,0.01016132283,2.611017127e-06,115.2490974,6.52738734,0.0001866775234,0.001556721288,0.0004628700996,0.001369136352,126,0.9661071616,0.0005987199166,194,4.48289564,11.57755904,0.2230701047,0.3576431301,0.5738309398,0.806162174,1,11,13,16,0.01016132283,0.007892390616,0.00757714625,0.006530982141,0.005869582354,0.005320267371,0.005116365511,0.004313321637,0.004126915424,0.003956208803,0.003608173209,0.003441399756,0.003193961742,0.003093879247,0.002601876251,0.002373463336
1,2000,first_saved,1,attention,q_proj,self_attn,16,3584,3584,16,114688,3584,3584,12845056,16,32,2,0.01878084096,0.01247636359,5.24019e-06,56.73764755,10.46560968,0.0003310119783,0.001192129649,0.0003527199872,0.001043320268,138,0.9800251365,0.002411561447,167,2.265969317,6.158303412,0.4413122421,0.665698309,0.8127914013,0.9275323685,1,7,10,15,0.01247636359,0.008896372893,0.0053805438,0.00478878085,0.003749552195,0.00329709589,0.003145235967,0.002376749929,0.002338717133,0.002094420256,0.001865502707,0.001728421669,0.001673583208,0.001579633529,0.001482486771,0.001320286461
1,2000,first_saved,1,attention,k_proj,self_attn,16,3584,512,16,65536,512,3584,1835008,16,32,2,0.007112820631,0.003699542321,5.250768557e-06,29.89003685,4.705555086,0.0002379662717,0.0007862074194,5.059221733e-05,0.0001496481279,192,0.9994758798,0.002421307883,165,3.696474497,8.956841575,0.2705280399,0.5043813987,0.69685779,0.8827772333,1,9,12,15,0.003699542321,0.003439645324,0.002342095852,0.002062133467,0.001833113175,0.001562228663,0.001407003106,0.001274973267,0.001115010744,0.001006942082,0.0009583078671,0.0009257198912,0.0007405167491,0.0006872851188,0.0006796267211,0.000644553114
1,2000,first_saved,1,attention,v_proj,self_attn,16,3584,512,16,65536,512,3584,1835008,16,32,2,0.007679519868,0.005132285682,5.669112656e-06,18.31095231,1.461890916,0.000419394892,0.003510717267,5.89750254e-05,0.0001744438693,183,0.9980244423,0.002822503173,142,2.238960805,5.212559422,0.4466357774,0.7435101557,0.8516616037,0.9419464629,1,6,9,14,0.005132285682,0.004184276998,0.002022737148,0.001512206606,0.001307373468,0.001227380093,0.001039632552,0.001013917523,0.0008845444633,0.0008063310148,0.0007621112121,0.0006526636909,0.0005594795106,0.0005187073718,0.0004821001683,0.0004121184126
1,2000,first_saved,1,attention,o_proj,self_attn,16,3584,3584,16,114688,3584,3584,12845056,16,32,2,0.02051897655,0.01220222545,5.725160867e-06,51.75558905,3.71699528,0.0003964591443,0.003282819732,0.0004210283986,0.00124537162,129,0.9699216846,0.00287858894,140,2.827699797,9.376673042,0.3536443299,0.4565035954,0.6409232833,0.8453745626,1,10,12,15,0.01220222545,0.006580780486,0.006492752002,0.005957356573,0.005271781113,0.004705107377,0.004379065807,0.004119935174,0.003795515926,0.003566225319,0.003213960293,0.002877706518,0.002569903725,0.002326738742,0.001957431433,0.001875474445
1,2000,first_saved,1,mlp,gate_proj,mlp,16,3584,18944,16,360448,18944,3584,67895296,16,32,2,0.03464562155,0.03021413084,4.204637061e-06,123.1204121,20.77054609,0.0002813962442,0.001454662324,0.001200319092,0.003550457255,87,0.8743719447,0.001552606115,185,1.314850885,2.849907879,0.7605425158,0.842160925,0.9146721481,0.970333752,1,4,6,12,0.03021413084,0.009897885375,0.007177059451,0.005960404607,0.005244671254,0.00402745004,0.003739581095,0.003016668479,0.002843111401,0.002620529606,0.002371312461,0.002217075895,0.002060075854,0.001775227871,0.001322799409,0.0009873261577
1,2000,first_saved,1,mlp,up_proj,mlp,16,3584,18944,16,360448,18944,3584,67895296,16,32,2,0.03875972235,0.03559697809,4.703929611e-06,101.2989287,8.822049724,0.0003826271695,0.004035000845,0.001502316077,0.004443742542,75,0.8273259144,0.001943237546,177,1.185591433,2.109264004,0.8434608857,0.8973978559,0.949024758,0.9842082679,1,3,5,10,0.03559697809,0.009001687474,0.007274015796,0.004964737579,0.004446143875,0.0038192495,0.003183366443,0.0028927614,0.002534987791,0.002172993392,0.00197344152,0.001725200703,0.001428778891,0.001357507394,0.001056583335,0.0008394742445
1,2000,first_saved,1,mlp,down_proj,mlp,16,18944,3584,16,360448,3584,18944,67895296,16,32,2,0.02009058783,0.01224586003,2.438219503e-06,101.4703818,13.527541,0.0001979946016,0.0009052539574,0.0004036317192,0.001193913498,132,0.9735111889,0.0005220953989,196,2.691576363,8.98312441,0.3715294925,0.4994314188,0.6713881557,0.8451836836,1,10,13,16,0.01224586003,0.007185073028,0.00629190539,0.005460688595,0.004733924142,0.004378406695,0.003934451144,0.003617872155,0.003422777453,0.003249252553,0.003064280343,0.002874510455,0.002638702532,0.002529948448,0.002250075829,0.002033930307
1,2000,first_saved,2,attention,q_proj,self_attn,16,3584,3584,16,114688,3584,3584,12845056,16,32,2,0.01894632557,0.009279233599,5.286363161e-06,65.36730749,5.545589746,0.0002898440565,0.001673263625,0.0003589632526,0.001061787397,136,0.9779220496,0.002454246916,162,4.168941257,11.30899268,0.2398690551,0.3842411907,0.5882249613,0.8066849648,1,11,13,16,0.009279233599,0.00719890904,0.006211582091,0.005885484324,0.005066992342,0.00452016942,0.004038948199,0.003999958482,0.003696661404,0.003446778486,0.003297742703,0.002926367911,0.002841673301,0.002592509211,0.002319319614,0.002057477976
1,2000,first_saved,2,attention,k_proj,self_attn,16,3584,512,16,65536,512,3584,1835008,16,32,2,0.007254455782,0.003605658006,5.355325306e-06,31.76935015,3.030344924,0.000228347629,0.001189850693,5.262712869e-05,0.0001556672489,190,0.9991750904,0.002518697308,158,4.048001008,10.88513595,0.2470355116,0.3803585664,0.5954527519,0.8340578998,1,10,13,16,0.003605658006,0.002648850612,0.002471403815,0.002282970118,0.002062386342,0.001822748649,0.001647013703,0.001506187115,0.001428971214,0.001263203883,0.001121869605,0.0009861025973,0.0009347912487,0.0008800236151,0.000787028876,0.0007724849806
1,2000,first_saved,2,attention,v_proj,self_attn,16,3584,512,16,65536,512,3584,1835008,16,32,2,0.007306588204,0.004011926447,5.393810078e-06,14.76439726,1.211148926,0.0004948788681,0.003312496392,5.338623118e-05,0.0001579126193,189,0.9990194231,0.002555027418,155,3.316830958,9.305911605,0.3014926032,0.4918209564,0.6776246726,0.8624370546,1,10,12,15,0.004011926447,0.003187618776,0.002322196093,0.002127619668,0.001879405415,0.001564271565,0.00146249275,0.001322286376,0.001198899934,0.001120870876,0.001040737576,0.0009880713967,0.0008829283737,0.00087786481,0.0007724106395,0.0006663388862
1,2000,first_saved,2,attention,o_proj,self_attn,16,3584,3584,16,114688,3584,3584,12845056,16,32,2,0.02108353922,0.01160380309,5.882683933e-06,50.63907457,3.97244725,0.0004163492204,0.002921071662,0.0004445156259,0.001314845143,127,0.9674220067,0.003039172105,136,3.301310182,9.942710573,0.3029100402,0.4522192742,0.6391649289,0.837734979,1,10,12,15,0.01160380309,0.008146796155,0.006793001179,0.0060790953,0.005404345859,0.004631785671,0.00442616379,0.004244546098,0.004038890022,0.003594836686,0.003424957238,0.003064582739,0.002597554125,0.002396806295,0.002240946698,0.00206350298
1,2000,first_saved,2,mlp,gate_proj,mlp,16,3584,18944,16,360448,18944,3584,67895296,16,32,2,0.0371887498,0.03151271591,4.513274367e-06,138.7303231,23.40659957,0.0002680650414,0.001346317555,0.001383003112,0.004090823401,79,0.8442550188,0.001788906884,180,1.39268048,3.400000422,0.7180397902,0.8035281221,0.8723849966,0.9546837482,1,5,8,13,0.03151271591,0.01087339087,0.007047918277,0.006749527372,0.006282272162,0.005917001284,0.004530519414,0.004337738534,0.003799805604,0.003446377638,0.003258776523,0.002923161086,0.002516075603,0.002209450542,0.001944377093,0.001482926245
1,2000,first_saved,2,mlp,up_proj,mlp,16,3584,18944,16,360448,18944,3584,67895296,16,32,2,0.04240811964,0.03421918397,5.146703785e-06,112.6574561,6.535581694,0.0003764342024,0.005235828358,0.001798448611,0.00531968121,63,0.7703719248,0.002326283343,169,1.53588513,4.10711475,0.6510903587,0.7548860936,0.8504740345,0.94860946,1,6,9,13,0.03421918397,0.01366277041,0.009406398856,0.009133983806,0.007937990429,0.006689555018,0.006233349531,0.005465805967,0.004800120539,0.004565118336,0.004148465468,0.003322217901,0.002992783185,0.002654664668,0.00164743604,0.00125572451
1,2000,first_saved,2,mlp,down_proj,mlp,16,18944,3584,16,360448,3584,18944,67895296,16,32,2,0.02010510571,0.01023113964,2.439981413e-06,115.5624276,7.968331481,0.0001739761455,0.001283975154,0.0004042152758,0.001195639616,131,0.9723172754,0.000522850226,195,3.861576986,10.63384767,0.2589615599,0.4076276132,0.6208102695,0.826817304,1,11,13,16,0.01023113964,0.00775197328,0.007427222757,0.005568487077,0.004929553023,0.004725155216,0.004469989868,0.00408200882,0.003751019679,0.003544283432,0.003170502194,0.002914658424,0.002790293807,0.002680031946,0.00224368525,0.00219573345
1,2000,first_saved,3,attention,q_proj,self_attn,16,3584,3584,16,114688,3584,3584,12845056,16,32,2,0.0181072426,0.01027847466,5.052244028e-06,67.87416794,7.394621595,0.0002667766419,0.001389993325,0.0003278722345,0.000969822409,139,0.9809949589,0.002241676312,171,3.103468212,10.20312379,0.3222201523,0.4354014942,0.6099499537,0.8109226273,1,11,13,15,0.01027847466,0.006091717285,0.005757854728,0.004906801642,0.004642295749,0.003987710456,0.003867301263,0.003672137796,0.003661480296,0.003293146635,0.00315102674,0.002928597828,0.002629826143,0.002203335414,0.002111907994,0.001733633568
1,2000,first_saved,3,attention,k_proj,self_attn,16,3584,512,16,65536,512,3584,1835008,16,32,2,0.006868397903,0.003243394081,5.070332801e-06,32.42493487,3.686256118,0.0002118245705,0.0008798612949,4.717488976e-05,0.0001395399196,194,0.9997650552,0.002257756993,170,4.48447342,11.90265367,0.2229916216,0.3456810662,0.5415575608,0.795121475,1,11,14,16,0.003243394081,0.002405797377,0.00230091901,0.001986510446,0.001874698685,0.001743178571,0.001717154344,0.001568459106,0.001522775836,0.00127219782,0.001160141125,0.001034994781,0.0009718383005,0.0009657267123,0.0008701694625,0.0008224074453
1,2000,first_saved,3,attention,v_proj,self_attn,16,3584,512,16,65536,512,3584,1835008,16,32,2,0.007614296328,0.005028637925,5.620963865e-06,17.25056053,1.209028181,0.0004413941399,0.004159239629,5.797750857e-05,0.0001714932865,185,0.9983689789,0.00277476272,146,2.29276116,7.632630365,0.4361553299,0.5399232318,0.7141270951,0.8853886117,1,9,12,15,0.005028637925,0.002452795226,0.002315185008,0.002177113768,0.001839346104,0.001641833584,0.001435878762,0.001337444061,0.00120729463,0.001115205381,0.0009864637977,0.0009233238785,0.0008354539873,0.0007758462327,0.0006631969572,0.0006150208366
1,2000,first_saved,3,attention,o_proj,self_attn,16,3584,3584,16,114688,3584,3584,12845056,16,32,2,0.02193077285,0.01189256203,6.119077246e-06,53.06764659,3.75741149,0.0004132607014,0.003165094392,0.0004809587978,0.001422641416,125,0.9647380252,0.00328833561,127,3.400611526,9.520417036,0.2940647564,0.4912289239,0.6551842775,0.8526920535,1,10,13,15,0.01189256203,0.009737958769,0.007028209416,0.005427710584,0.005275580082,0.00522246011,0.004948763293,0.003923902337,0.003740954639,0.003463570383,0.003381701219,0.003013239882,0.00277571768,0.002557876423,0.002299910857,0.002192154956
1,2000,first_saved,3,mlp,gate_proj,mlp,16,3584,18944,16,360448,18944,3584,67895296,16,32,2,0.04375540302,0.03152905245,5.310211824e-06,153.4598448,22.24793407,0.0002851260736,0.001417167651,0.001914535294,0.005663057238,59,0.7483077535,0.002476440825,159,1.925934614,5.963494749,0.5192284269,0.6324353406,0.77448629,0.9245591623,1,8,10,14,0.03152905245,0.01472204578,0.01237701704,0.01089821111,0.01016562852,0.008762654987,0.007529425977,0.007106576479,0.006594009535,0.005215355746,0.004440155945,0.004020815354,0.003881051064,0.003148257602,0.00268070747,0.002389776639
1,2000,first_saved,3,mlp,up_proj,mlp,16,3584,18944,16,360448,18944,3584,67895296,16,32,2,0.04675239275,0.03424472578,5.67393034e-06,132.2382021,7.259781881,0.0003535467967,0.004717046096,0.002185786228,0.006465397927,52,0.7059044659,0.00282730241,141,1.863890091,6.064239464,0.5365123217,0.6463195509,0.7584396723,0.8965339767,1,9,11,15,0.03424472578,0.01549242167,0.01119162586,0.01094614671,0.009983191083,0.00890145931,0.00836824098,0.007274413346,0.006833506443,0.006367985525,0.006020825946,0.005450284582,0.004823187329,0.004609088216,0.003961763946,0.003570463279
1,2000,first_saved,3,mlp,down_proj,mlp,16,18944,3584,16,360448,3584,18944,67895296,16,32,2,0.02452182098,0.01481923691,2.975999642e-06,131.1027303,17.02716446,0.0001870427941,0.000870329111,0.0006013197043,0.001778660292,114,0.9471334043,0.0007778037155,192,2.738128044,9.089341371,0.3652130156,0.4933151146,0.6568087409,0.8501108069,1,10,13,15,0.01481923691,0.008776691652,0.00751049986,0.006473355456,0.006105832622,0.005511964042,0.005127810313,0.004720059634,0.004263191537,0.003928996841,0.003701950796,0.00337275137,0.003199071385,0.003051507306,0.00247585675,0.002400832002
1,2000,first_saved,4,attention,q_proj,self_attn,16,3584,3584,16,114688,3584,3584,12845056,16,32,2,0.01729264637,0.007612538175,4.824957133e-06,64.63333065,6.627741599,0.0002675499807,0.001148587051,0.0002990356183,0.0008845257794,140,0.9818794847,0.00204451915,176,5.160169333,12.0292765,0.19379209,0.3243307108,0.5238188622,0.8051212699,1,11,13,15,0.007612538175,0.006247855407,0.005553064112,0.005368197244,0.005234702678,0.004823846174,0.004375610971,0.003781780534,0.003426664288,0.003252898318,0.00315053094,0.002783837489,0.002640448634,0.002250390215,0.001894511016,0.001628285138
1,2000,first_saved,4,attention,k_proj,self_attn,16,3584,512,16,65536,512,3584,1835008,16,32,2,0.006032875576,0.002721055641,4.453540308e-06,29.07658056,3.357360974,0.000207482292,0.0008104745548,3.639558772e-05,0.000107655522,196,1,0.001741867191,181,4.915570079,11.6510641,0.2034352036,0.3482145746,0.5746694165,0.8108668989,1,11,13,16,0.002721055641,0.002295502188,0.002057958025,0.002001690742,0.00178530281,0.001427976079,0.001348771722,0.001245367106,0.001086361941,0.001063470776,0.001033400531,0.0009762478744,0.0009019810985,0.0008651640408,0.0007426504235,0.0006617197817
1,2000,first_saved,4,attention,v_proj,self_attn,16,3584,512,16,65536,512,3584,1835008,16,32,2,0.007112520313,0.004465670141,5.250546859e-06,20.84608852,1.508170611,0.0003411920806,0.002960984725,5.05879452e-05,0.0001496354913,193,0.9996255152,0.002421103423,166,2.536727157,7.214874396,0.3942087335,0.5977852113,0.7658178108,0.9089251843,1,8,11,15,0.004465670141,0.003209130053,0.002239391098,0.001866963162,0.001498576005,0.001404768616,0.001273822535,0.001182277128,0.001048736193,0.0009176839166,0.0008694176776,0.0007172820169,0.0006764625868,0.0006209376727,0.0005510777251,0.0004980601779
1,2000,first_saved,4,attention,o_proj,self_attn,16,3584,3584,16,114688,3584,3584,12845056,16,32,2,0.01965071165,0.01128603548,5.482899455e-06,53.27619141,3.73743622,0.0003688460291,0.003019726577,0.0003861504682,0.001142205219,133,0.9746533941,0.002640127057,151,3.031612878,8.808462936,0.3298574193,0.5053997978,0.6921157124,0.8738613792,1,10,12,15,0.01128603548,0.008233211504,0.006472510379,0.005496093814,0.00531030315,0.00415127137,0.003777958196,0.003236639099,0.003149634986,0.002883788124,0.002796385185,0.002499332459,0.002284429389,0.00216189155,0.001856504888,0.001751175904
1,2000,first_saved,4,mlp,gate_proj,mlp,16,3584,18944,16,360448,18944,3584,67895296,16,32,2,0.04469269658,0.03316199262,5.423962972e-06,156.5707198,22.80007179,0.000285447347,0.001454468781,0.001997437128,0.00590827488,57,0.7368535182,0.002583673889,152,1.816317977,5.875616329,0.5505643905,0.6367836771,0.7646396037,0.9014573,1,8,11,14,0.03316199262,0.01312317051,0.01177085893,0.01080884151,0.009470330872,0.008170955912,0.007875372497,0.007403483429,0.00653947386,0.006167834758,0.005617596843,0.005180516511,0.004977589215,0.003817372654,0.003469051495,0.002499550257
1,2000,first_saved,4,mlp,up_proj,mlp,16,3584,18944,16,360448,18944,3584,67895296,16,32,2,0.04884389186,0.0414315581,5.927757355e-06,129.500633,5.478613708,0.0003771710665,0.007562416391,0.002385725772,0.00705680467,48,0.679065177,0.003085923106,134,1.389818186,3.49808782,0.7195185745,0.7768557113,0.8611711325,0.9499590267,1,6,9,14,0.0414315581,0.011695755,0.01063838078,0.009379676316,0.008515134335,0.007343813378,0.006803818619,0.006252400484,0.005431673702,0.004248954248,0.00415304629,0.003903480212,0.003505010046,0.003328047976,0.002885474729,0.002766845478
1,2000,first_saved,4,mlp,down_proj,mlp,16,18944,3584,16,360448,3584,18944,67895296,16,32,2,0.02363157046,0.01237099237,2.867957697e-06,128.6131043,8.405113638,0.0001837415447,0.001471841179,0.0005584511226,0.001651858121,118,0.9539833486,0.0007223534419,193,3.649018712,9.876913961,0.274046279,0.4500290755,0.6585520171,0.8557851962,1,10,13,16,0.01237099237,0.009913515535,0.008324887052,0.006866303694,0.005916982628,0.00539560071,0.005140787921,0.004426533563,0.003876895795,0.003730019869,0.003257020562,0.003239590212,0.003094912363,0.00296187306,0.002482492783,0.002444683458
1,2000,first_saved,5,attention,q_proj,self_attn,16,3584,3584,16,114688,3584,3584,12845056,16,32,2,0.01892828793,0.01184191475,5.281330339e-06,63.17059862,5.959921879,0.0002996376217,0.001986924492,0.0003582800841,0.001059766634,137,0.9789818162,0.002449576064,163,2.55492883,8.486870598,0.391400335,0.5088137192,0.678786759,0.8678943438,1,10,12,15,0.01184191475,0.00648589833,0.00599568948,0.00499496373,0.004542569446,0.00417001043,0.003933914789,0.003775429997,0.003376034679,0.002914798565,0.002690111126,0.002320516905,0.002170791698,0.002066672463,0.001728794051,0.001686258485
1,2000,first_saved,5,attention,k_proj,self_attn,16,3584,512,16,65536,512,3584,1835008,16,32,2,0.006559974944,0.003632403365,4.842651314e-06,26.62700992,2.659283425,0.0002463654373,0.001365933142,4.303327127e-05,0.000127289311,195,0.9998923445,0.00205954205,175,3.261491286,9.873407191,0.3066082085,0.4403298362,0.6450541802,0.8436652814,1,10,13,15,0.003632403365,0.002398849533,0.002205909719,0.001985930648,0.001692562691,0.001603718259,0.001293955964,0.001198283205,0.001174120842,0.001069217456,0.001018040633,0.0009521146051,0.0008264333713,0.0008061571191,0.0007350330185,0.0006242793672
1,2000,first_saved,5,attention,v_proj,self_attn,16,3584,512,16,65536,512,3584,1835008,16,32,2,0.007648629328,0.00480367971,5.646308893e-06,19.82753294,1.545035145,0.0003857579938,0.003109107081,5.850153059e-05,0.0001730433058,184,0.9981974856,0.002799842045,144,2.53524038,6.809072954,0.3944399151,0.6233761001,0.7847528662,0.9193762472,1,8,10,15,0.00480367971,0.003659660809,0.002453387845,0.001849777257,0.001658138946,0.001471942001,0.001269724886,0.00116079048,0.00103044533,0.0009944575089,0.0008022503627,0.0007613363924,0.0006618396961,0.0006389766637,0.0005560232873,0.0005358414155
1,2000,first_saved,5,attention,o_proj,self_attn,16,3584,3584,16,114688,3584,3584,12845056,16,32,2,0.02197530913,0.0146481596,6.131503663e-06,53.3628664,4.012816913,0.0004118090089,0.003650343365,0.0004829142113,0.001428425388,124,0.9633153838,0.003301704854,126,2.250628738,7.414673686,0.4443202841,0.5601444212,0.7322688187,0.8860385264,1,9,12,15,0.0146481596,0.007478844954,0.006871290537,0.005992218621,0.004923855945,0.004719574133,0.004056819549,0.003358728168,0.0032549503,0.003071557305,0.002914708225,0.002688982842,0.002537532501,0.002184678065,0.00206968376,0.001944946352
1,2000,first_saved,5,mlp,gate_proj,mlp,16,3584,18944,16,360448,18944,3584,67895296,16,32,2,0.04744007833,0.03864987541,5.757388744e-06,149.2553909,21.12279898,0.0003178449907,0.001829770545,0.002250561032,0.006656997123,51,0.699439068,0.002911088261,138,1.506588328,4.027434852,0.6637513258,0.7501926167,0.8517527658,0.9477449054,1,6,9,13,0.03864987541,0.01394780989,0.01094562032,0.01042884028,0.009563155877,0.007110586375,0.00630347908,0.005855589758,0.005142769109,0.004763773238,0.004387313591,0.004041782394,0.00335116328,0.002993492204,0.002790636554,0.002213188041
1,2000,first_saved,5,mlp,up_proj,mlp,16,3584,18944,16,360448,18944,3584,67895296,16,32,2,0.04912852332,0.03446688937,5.962300594e-06,133.8345989,6.229262294,0.0003670838761,0.005533061178,0.002413611804,0.007139289541,47,0.6720083723,0.003121993534,133,2.031717123,6.502156414,0.4921945031,0.6049800333,0.7620015715,0.9086274877,1,8,11,15,0.03446688937,0.01649910564,0.01437213949,0.01313128496,0.01113218642,0.009448084037,0.008827428318,0.007923552538,0.007048655877,0.006330741223,0.005898821646,0.005198924375,0.004821777454,0.00463157203,0.00424995302,0.002487555181
1,2000,first_saved,5,mlp,down_proj,mlp,16,18944,3584,16,360448,3584,18944,67895296,16,32,2,0.02486006655,0.01502881139,3.017049558e-06,131.9044806,8.422495259,0.0001884702205,0.001784365669,0.0006180229088,0.001828067165,113,0.945354744,0.0007994092182,191,2.736247045,8.351410838,0.3654640767,0.5231253908,0.7052811785,0.8823959386,1,9,12,15,0.01502881139,0.009871084236,0.008168961025,0.006770858553,0.006349496974,0.005583374584,0.004425717139,0.004287636115,0.004055714457,0.003452257121,0.003292534285,0.00298622083,0.002707108803,0.002587765163,0.002479828326,0.002093392733
1,2000,first_saved,6,attention,q_proj,self_attn,16,3584,3584,16,114688,3584,3584,12845056,16,32,2,0.02059244942,0.01276196551,5.745661112e-06,64.21732134,5.504467816,0.0003206681468,0.002318474,0.0004240489733,0.001254306262,128,0.968676313,0.002899240737,139,2.603639687,7.843442571,0.3840777221,0.5353906861,0.7335274851,0.899256166,1,9,11,15,0.01276196551,0.008010250123,0.007292802867,0.005552903074,0.005014346732,0.004110152217,0.003888362935,0.003622248786,0.003049567741,0.002805692678,0.002445867236,0.002234568462,0.002169079972,0.001916462744,0.001823428121,0.001694212003
1,2000,first_saved,6,attention,k_proj,self_attn,16,3584,512,16,65536,512,3584,1835008,16,32,2,0.007429568745,0.003763730658,5.484595772e-06,28.53071619,2.983757002,0.0002604059672,0.001261406561,5.519849173e-05,0.0001632731552,187,0.9987035973,0.002641760932,150,3.896638684,10.26182098,0.2566314409,0.4265590539,0.6307984499,0.8452208953,1,10,12,15,0.003763730658,0.003062637416,0.00261874798,0.002101396115,0.00201742287,0.001736680511,0.001599960385,0.001479820295,0.001400575292,0.00123350871,0.001114307989,0.001104426812,0.0008877490152,0.0008678429407,0.0007308371234,0.0007236054064
1,2000,first_saved,6,attention,v_proj,self_attn,16,3584,512,16,65536,512,3584,1835008,16,32,2,0.008133492697,0.004745481721,6.004240783e-06,20.6708601,1.449466801,0.0003934762588,0.003273949922,6.615370346e-05,0.0001956778809,182,0.9978499984,0.003166069648,131,2.937606039,7.51745947,0.3404132435,0.5456269069,0.7748480575,0.9141428676,1,8,11,15,0.004745481721,0.003684514057,0.003220536797,0.002189057048,0.001683687551,0.001645029194,0.001506782198,0.00118471522,0.00110456799,0.001030836686,0.0009389247657,0.0008474569414,0.0007524491016,0.0007239670682,0.0006348185681,0.0005513682911
1,2000,first_saved,6,attention,o_proj,self_attn,16,3584,3584,16,114688,3584,3584,12845056,16,32,2,0.02332337808,0.01499612744,6.507638973e-06,54.91432347,5.067507917,0.0004247230342,0.002959270648,0.0005439799651,0.001609053481,121,0.9588450339,0.003719213992,111,2.418937571,7.655569567,0.4134046336,0.5836427588,0.7313660713,0.8767882059,1,10,12,15,0.01499612744,0.009623207855,0.006764997258,0.005881609854,0.004916972586,0.004736900826,0.004179677931,0.003875844586,0.003473237192,0.003395885419,0.003199267377,0.003065427889,0.002989120574,0.002570545085,0.0021957993,0.001852861246
